SSN,Psa asand,Psa asilt,Psa aclay,Psa c1clay,Psa c1silt,Psa c1sand,Psa c2clay,Psa c2silt,Psa c2sand,Psa c3clay,Psa c3silt,Psa c3sand,Psa c4clay,Psa c4silt,Psa c4sand,Psa w1clay,Psa w1silt,Psa w1sand,Psa w2clay,Psa w2silt,Psa w2sand,Psa w3clay,Psa w3silt,Psa w3sand,Psa w4clay,Psa w4silt,Psa w4sand,A brooks,B brooks,Alpha brooks,Wcvfri,Sucjkgi,Wcvfrsat,Wcvfrfc10,Wcvfrfc33,Wcvfrwp1500,Wcvfrairdry,Awc1,Awc2,Ksat,Volfr,Lshrinkpct,Plwcgpct,Llwcgpct,Piwcgpct,Total nitrogen,Total carbon,Acidified nitrogen,Acidified carbon
icr073362,76.075,13.12,10.805,17.8,43.5,38.7,56.25,30.59,13.16,68.35,22.21,9.44,70.53,20.4,9.07,7.03,34.42,58.55,21.49,47.4,31.11,32.71,47.35,19.94,40.89,43.68,15.42,1.291206,7.320786,-0.136597,0.314558,2.094346,0.336042,0.254073,0.215839,0.128147,0.034299,0.125925,0.087692,2.509693,0.928,5.714286,,25.566392,,0.059840837,1.04981488,0.055608027,0.978587538
icr073379,48.45,23.525,28.025,11.48,39.13,49.39,18.99,40.95,40.06,22.92,39.64,37.45,24.9,38.82,36.28,9.48,37.74,52.78,15.86,41.95,42.19,20.04,41.54,38.42,22.49,40.68,36.84,2.022557,9.207179,-0.108611,0.413731,3.29122,0.436199,0.366689,0.322093,0.21279,0.04395,0.153899,0.109304,2.265128,0.9935,2.142857,,51.322652,,0.046196535,0.904925793,0.044134673,0.873449236
icr073380,50.825,25.8,23.38,16.02,44.05,39.93,22.23,41.83,35.94,23.9,40.77,35.34,24.85,40.17,34.98,9.49,44.94,45.56,17.89,44.9,37.2,22.63,42.42,34.95,24.61,40.69,34.7,0.449564,11.524081,-0.086775,0.359418,0.733432,0.375012,0.286511,0.258314,0.185486,0.041779,0.101025,0.072828,2.545632,0.9955,2.857143,,32.821338,,0.018889938,0.387696043,0.018859802,0.381685317
icr073399,58.91,21.45,19.64,13.93,44.73,41.34,31.52,46.55,21.92,43.43,40.81,15.76,57.83,29.96,12.22,8.46,36.69,54.85,20.18,47.25,32.57,27.53,48.94,23.52,32.59,47.63,19.78,0.994197,8.445739,-0.118403,0.314499,1.615976,0.333117,0.253452,0.22004,0.140036,0.035552,0.113416,0.080004,2.155769,0.933,5.714286,,46.390985,,0.088331077,1.664853215,0.083429102,1.593899965
icr073400,61.715,20.2,18.085,17.79,56.06,26.15,44.44,43.69,11.87,56.78,32.38,10.84,57.17,31.49,11.34,6.85,37.88,55.27,17.54,51.6,30.86,24.25,54.92,20.83,29.37,54.52,16.1,0.49726,9.91908,-0.100816,0.355081,0.809907,0.372979,0.2756,0.244346,0.166301,0.037625,0.109299,0.078045,3.340612,0.9495,6.428571,,27.600944,,0.038497234,0.741551131,0.038226556,0.714992404
icr073419,57.915,21.925,20.16,12.38,46.15,41.47,28.24,48.47,23.29,37.92,43.97,18.11,41.2,41.81,16.99,9.09,38.36,52.55,22.28,48.45,29.27,30,48.02,21.98,35.4,45.96,18.64,3.106758,5.511166,-0.18145,0.295552,5.013745,0.322366,0.260753,0.209964,0.105046,0.037199,0.155707,0.104918,1.843517,0.944,6.428571,,18.176735,,0.078801423,1.292605519,0.072472222,1.265158594
icr073420,67.655,17.635,14.715,18.5,50.91,30.59,41.79,43.24,14.96,58.08,28.84,13.07,49.69,33.76,16.55,8.27,46.46,45.27,23.12,53.91,22.98,33.61,49.76,16.62,41.14,44.31,14.56,1.686236,6.850759,-0.145969,0.358901,2.732166,0.385095,0.296976,0.249479,0.142915,0.041129,0.154061,0.106564,3.596083,0.9795,5.714286,,28.613971,,0.039630316,0.616256416,0.040943684,0.615894526
icr073439,78.605,11.065,10.325,12.13,38.92,48.95,37.22,40.36,22.42,48.21,33.54,18.25,51.84,30.12,18.04,6.96,31.84,61.2,20.04,46.68,33.28,25.64,42.32,32.04,32.28,40.12,27.6,2.961383,5.639393,-0.177324,0.33946,4.781335,0.369558,0.297828,0.241002,0.122488,0.038418,0.17534,0.118514,2.850048,1.0285,5,,26.998548,,0.057438208,0.999633789,0.050830979,0.955767751
icr073440,82.645,8.83,8.525,22.67,42.64,34.69,69.7,20.38,9.92,75.35,13.61,11.03,73.17,14.2,12.64,6.14,34.08,59.78,19.06,47.53,33.41,29.18,48.8,22.02,37.54,45.8,16.66,2.039952,7.033252,-0.142182,0.40802,3.30671,0.437026,0.348617,0.294188,0.170981,0.05079,0.177636,0.123207,4.265068,0.9965,5,,23.881329,,0.026875396,0.528126925,0.02650799,0.516610205
icr073459,66.91,16.07,17.015,11.43,30.87,57.7,27.66,32.03,40.31,31.43,29.57,39,33.05,28.7,38.25,7.44,27.42,65.14,15.01,31.61,53.38,21.52,34.65,43.83,23.13,30.91,45.95,0.60726,13.607617,-0.073488,0.713274,0.992265,0.739483,0.601894,0.551335,0.416489,0.097302,0.185406,0.134846,11.369384,1.012,2.857143,,13.62717,,0.046153653,0.882676572,0.044888664,0.823655367
icr073460,67.29,17.425,15.285,9.9,32.45,57.66,20.98,34.99,44.04,28.31,33.41,38.28,30.29,32.08,37.63,5.07,25.61,69.31,13.01,32.58,54.41,18.57,33.63,47.8,22.07,32.8,45.13,0.236516,17.507679,-0.057118,0.748111,0.387226,0.769476,0.621317,0.580359,0.466681,0.097058,0.154637,0.113679,11.869511,1.001,2.857143,,15.903554,,0.045473812,0.884804338,0.042750036,0.84978345
icr073479,79.3,9.665,11.035,30.54,34.52,34.93,80.51,11.73,7.76,83.85,8.61,7.54,83.91,8.1,7.99,6.68,28.19,65.13,20.3,40.3,39.4,32.58,39.95,27.47,49.41,31.04,19.56,0.325021,14.432504,-0.069288,0.531879,0.531352,0.550305,0.434007,0.399549,0.306704,0.070546,0.127303,0.092845,5.80026,0.9,5.714286,,17.711897,,0.036311725,0.668295056,0.035027396,0.652793825
icr073480,80.11,8.975,10.915,18.39,31.79,49.83,57.74,25.24,17.02,68.51,17.38,14.11,69.35,16.31,14.34,7.11,25.78,67.11,26.35,37.62,36.03,36.38,37.67,25.96,46.7,33.67,19.63,0.101111,17.5296,-0.057046,0.565826,0.165541,0.581965,0.447793,0.41831,0.336465,0.082739,0.111329,0.081845,7.629583,0.887,7.142857,,17.471567,,0.069716062,1.227820754,0.061982453,1.143286824
icr073499,82.055,8.9,9.045,11.7,29.4,58.9,64.54,19.42,16.04,75.82,9.54,14.64,79.26,7.01,13.73,4.32,24.84,70.84,14.21,35.12,50.68,22.46,37.88,39.66,26.82,34.72,38.46,3.097825,5.908942,-0.169235,0.277861,5.006155,0.301373,0.247157,0.20194,0.105853,0.030013,0.141304,0.096087,1.283792,0.963,5,,29.309911,,0.036767051,0.672738016,0.036244839,0.700077951
icr073500,86.22,6.715,7.065,6.84,23.38,69.78,45.76,19.04,35.2,56.49,13.63,29.88,59.56,10.9,29.54,4.3,20.31,75.39,15.81,30.11,54.08,24.81,32.38,42.81,30.03,31.08,38.88,0.934256,8.049317,-0.124234,0.375184,1.517524,0.39849,0.296834,0.255916,0.159283,0.069713,0.137551,0.096633,4.391199,1.0565,2.857143,,63.200986,,0.058108408,1.087627828,0.058134798,1.062954247
icr073519,80.975,9.25,9.77,11.58,41.85,46.57,38.7,42.94,18.37,50.29,34.88,14.83,53.84,31.49,14.68,7.58,32.25,60.17,24.48,46.66,28.86,35.39,45,19.6,43.02,40.59,16.39,2.657624,11.348713,-0.088116,0.354459,4.335041,0.370076,0.329291,0.296408,0.211754,0.038175,0.117537,0.084654,0.613163,0.979,5,,25.588215,,0.06340291,1.024423689,0.060080506,1.011364341
icr073520,80.15,9.32,10.525,19.34,45.89,34.77,63.42,27.3,9.28,69.19,22.38,8.44,70.41,20.82,8.78,7.17,34.57,58.26,24.24,49.42,26.34,36.71,47.68,15.61,44.47,43.07,12.46,0.507859,13.866641,-0.072116,0.425281,0.829979,0.440616,0.355405,0.326085,0.247625,0.049566,0.107781,0.07846,2.480016,0.9585,6.428571,,36.892527,,0.035068847,0.57746765,0.033090938,0.551751822
icr073539,26.475,31.475,42.05,17.89,55.4,26.71,33.07,51.57,15.36,38.78,47.67,13.55,39.89,46.82,13.29,15.56,56.57,27.87,24.13,54.87,20.99,29.98,52.16,17.86,32.76,49.96,17.28,1.808691,6.462055,-0.15475,0.289912,2.927658,0.312344,0.239723,0.199283,0.110398,0.032374,0.129325,0.088885,1.990635,0.8845,3.571429,,20.634045,,0.065863848,1.240109384,0.064211439,1.328972161
icr073540,28.42,31.445,40.135,20.74,57.28,21.98,35.43,51.9,12.67,39.76,48.9,11.34,41.35,47.6,11.06,13.43,56.6,29.97,26.4,58.68,14.92,34.57,53.48,11.94,37.92,50.43,11.65,1.295005,7.792073,-0.128336,0.339032,2.1025,0.360786,0.277538,0.238111,0.145899,0.033942,0.131639,0.092212,2.72199,0.926,2.857143,,32.641441,,0.036292901,0.681689799,0.034295296,0.601800084
icr073558,79.32,9.83,10.85,8.02,27.36,64.62,40.35,27.75,31.9,57,18.96,24.04,65.96,13.2,20.85,5.29,23.07,71.65,14.68,31.15,54.17,21.08,33.68,45.25,27.59,32.58,39.83,0.42938,11.250046,-0.088889,0.444436,0.700328,0.464189,0.350889,0.315559,0.224771,0.049928,0.126118,0.090788,5.349198,0.999,3.571429,,37.999634,,0.051942371,0.923846364,0.044785008,0.896425962
icr073559,80.55,9.08,10.375,16.65,30.44,52.91,78.57,10.48,10.95,84.24,5.51,10.26,85.08,4.33,10.58,5.16,25.9,68.94,14.16,34.48,51.36,24.22,35.86,39.92,30.32,35.52,34.16,2.287715,4.082687,-0.244937,0.220014,3.666461,0.246958,0.172075,0.128444,0.050433,0.014035,0.121642,0.078011,1.905457,0.9475,4.285714,,39.77345,,0.023064462,0.467613325,0.021466142,0.461779043
icr073578,81.505,9.04,9.455,9.2,28.52,62.28,41.46,27.19,31.35,55.24,17.77,26.99,63.5,13.52,22.98,5.67,25.54,68.78,18.19,32.64,49.18,27.13,30.46,42.4,33.51,28.25,38.24,1.604806,5.640098,-0.177302,0.216097,2.591065,0.235254,0.170081,0.137633,0.069957,0.019565,0.100124,0.067676,1.188574,1.0425,2.857143,,34.760363,,0.054195862,1.098819017,0.052607728,1.035797656
icr073579,82.6,8.19,9.21,20.3,31.62,48.07,71.41,15.02,13.57,78.49,9.27,12.23,77.61,7.8,14.59,4.72,26.25,69.03,15.61,32.59,51.81,28.03,32.31,39.67,42.14,27.3,30.56,3.510575,7.095187,-0.140941,0.274065,5.691355,0.293379,0.253136,0.213931,0.124926,0.028791,0.12821,0.089005,0.677289,0.9485,5.714286,,52.459423,,0.025727932,0.5419797,0.026231463,0.537186563
icr073598,75.63,11.28,13.095,11.14,26.89,61.97,34.62,28.61,36.77,43.95,23.71,32.33,46.7,21.41,31.89,6.43,24.86,68.71,15.48,32.66,51.86,21.9,35.22,42.88,28.28,34.55,37.17,4.337851,5.227996,-0.191278,0.237615,6.992878,0.26034,0.221901,0.176596,0.085098,0.024896,0.136803,0.091497,0.705367,0.9525,0,,,,0.047062794,0.850698084,0.045230342,0.870319784
icr073599,75.695,11.24,13.065,21.94,33.97,44.08,46.96,23.28,29.77,57.53,15.77,26.7,56.99,15.69,27.32,6.11,28.03,65.86,14.72,37.01,48.27,21.33,38.53,40.13,27.97,36.63,35.4,3.267886,6.298237,-0.158775,0.276984,5.287196,0.298973,0.250328,0.207101,0.11298,0.023785,0.137348,0.094121,1.024426,0.986,4.285714,,23.386134,,0.030151662,0.51243642,0.028723491,0.485349193
icr073649,69.14,11.62,19.24,28.48,26.71,44.81,42.1,16.97,40.93,42.03,14.53,43.44,42.1,14.02,43.88,13.08,24.7,62.22,30.92,22.51,46.57,39.15,18.15,42.7,42.41,15.73,41.86,0.23199,4.796295,-0.208494,0.302932,0.373274,0.334512,0.152623,0.118991,0.053693,0.011572,0.09893,0.065298,14.030109,1.02,2.142857,21.137355,31.160745,10.02339,0.052370753,0.778789461,0.044334689,0.876709044
icr073650,81.255,9.46,9.285,45.62,29.18,25.2,53.2,14.76,32.04,52.63,12.68,34.69,52.43,12.44,35.13,8.72,29.98,61.3,37.79,30.25,31.96,54.18,18.46,27.35,65.04,11.31,23.66,0.378072,6.036264,-0.165665,0.428001,0.611218,0.463454,0.269377,0.221035,0.117451,0.022818,0.151926,0.103583,21.742214,1.06,2.857143,20.706853,26.553777,5.846924,0.048081473,0.652274758,0.044340432,0.586488664
icr073670,58.875,20.53,20.595,58.89,22.22,18.89,65.03,21.56,13.4,66.65,19.96,13.39,66.65,19.96,13.39,12.51,33.67,53.82,41.91,28.27,29.83,65.84,20.08,14.08,71.7,14.95,13.35,0.349098,9.650872,-0.103618,0.469508,0.568404,0.493832,0.348822,0.308231,0.20755,0.032266,0.141272,0.100681,10.363678,1.03,6.428571,23.423792,42.222127,18.798335,0.095364574,1.27283144,0.091314182,1.282155931
icr073671,79.385,11.525,9.09,65.73,22.11,12.16,77.05,15.05,7.9,78.01,12.74,9.25,81.07,10.37,8.56,11.61,43.64,44.76,38.91,35.75,25.34,59.72,24.79,15.49,66.15,19.35,14.5,0.311606,10.094877,-0.09906,0.505155,0.507629,0.530175,0.376007,0.334066,0.228893,0.038555,0.147114,0.105173,12.387096,1.0695,6.428571,19.851315,29.71066,9.859345,0.066561688,0.893391013,0.057979101,1.020997494
icr073686,79.825,10.89,9.285,36.32,43.15,20.53,63.19,26.75,10.05,68.15,23.39,8.46,70.41,21.8,7.8,10.39,30.35,59.26,36.34,39.39,24.28,52.18,32.97,14.85,61.52,27.29,11.19,0.381066,15.354644,-0.065127,0.569231,0.623285,0.587767,0.475105,0.439563,0.342821,0.040751,0.132284,0.096741,5.548029,0.95,9.285714,22.854593,32.189604,9.335011,0.116774637,1.827758491,0.112096015,1.816571772
icr073687,87.925,6.79,5.285,54.37,29.75,15.88,75.4,16.86,7.74,75.45,16.63,7.92,76.25,16.52,7.22,9.78,25.68,64.53,46.91,32.47,20.62,65.79,24.98,9.23,74.53,19.56,5.91,0.071117,10.59331,-0.094399,0.611579,0.115919,0.640446,0.401523,0.358726,0.250201,0.070951,0.151322,0.108525,38.288734,0.91,10.714286,25.585109,34.123955,8.538847,0.083216559,1.333174109,0.078933217,1.211188614
icr073703,68.395,17.145,14.46,37.47,38.29,24.24,62.24,21.54,16.22,65.46,19.06,15.47,64.97,18.46,16.56,11.42,35.23,53.35,28.61,41.49,29.91,41.39,37.22,21.39,48.51,31.89,19.6,0.319419,8.749635,-0.11429,0.469217,0.519433,0.496031,0.334635,0.291951,0.18874,0.033405,0.145894,0.103211,13.679586,0.9,6.428571,23.342546,32.608883,9.266337,0.096993666,1.354464531,0.089736272,1.334179938
icr073704,81.215,10.99,7.795,46.77,33.74,19.48,65.87,20.96,13.17,68.67,18.01,13.32,68.58,17.51,13.91,7.13,30.5,62.36,33.76,39.31,26.93,51.81,31.66,16.53,62.47,24.35,13.18,0.257766,7.761425,-0.128842,0.526883,0.418471,0.560825,0.350047,0.300137,0.18355,0.039196,0.166497,0.116587,28.753659,0.95,6.428571,25.155751,37.06972,11.91397,0.068344735,0.964486271,0.06727707,0.98814857
icr073723,65.17,16.84,17.99,32.95,35.06,31.99,70.67,16.05,13.28,74.09,13.86,12.06,74.05,14.79,11.17,10.15,26.63,63.22,36.54,35.26,28.2,51.81,29.57,18.63,61.02,23.02,15.96,0.202098,8.938261,-0.111879,0.454748,0.328741,0.480186,0.31034,0.271536,0.177166,0.030082,0.133174,0.09437,14.711925,0.92,5.714286,24.487591,33.828738,9.341147,0.11031124,1.670445621,0.096202679,1.447409868
icr073724,79.905,11.59,8.505,48.11,29.75,22.14,77.91,14.6,7.5,83.73,8.34,7.93,85.36,6.71,7.93,7.74,35.33,56.93,35.04,38.02,26.95,54.44,28.49,17.07,65.72,21.36,12.92,0.864824,10.247448,-0.097585,0.469621,1.409105,0.492535,0.387879,0.345221,0.237871,0.056913,0.150008,0.10735,5.118221,0.94,7.142857,20.415045,32.82197,12.406925,0.079325993,1.031590223,0.069282044,0.991067082
icr073743,86.565,7.115,6.32,21.6,30.59,47.8,48.48,30.36,21.16,49.56,25.35,25.09,52.28,23.34,24.38,10.06,25.02,64.92,32.31,33.91,33.77,43.64,31.05,25.31,49.77,27.61,22.62,0.040137,9.228682,-0.108358,0.453699,0.065316,0.47828,0.263032,0.231112,0.152831,0.032579,0.110201,0.078281,25.047182,0.762,5,16.799352,23.094582,6.29523,0.249893516,3.13431859,0.227835238,3.030838013
icr073744,72.275,14.925,12.8,21.8,36.43,41.76,67.5,22,10.5,74,16.65,9.35,74.51,15.44,10.06,10.39,29.58,60.03,42.81,33.79,23.4,62.6,23.98,13.42,71.95,18.23,9.83,0.320664,8.621569,-0.115988,0.56385,0.521356,0.59655,0.400282,0.348518,0.223854,0.043405,0.176428,0.124663,25.052504,0.987246,7.142857,20.965378,28.477315,7.511937,0.103011969,1.267064869,0.100513976,1.292417467
icr073762,67.84,17.68,14.48,35.99,40.01,24,56.34,25.9,17.76,57.88,23.29,18.83,59.79,22.62,17.58,10.16,36.6,53.24,29.02,41.98,29,41.55,36.39,22.06,48.07,31.37,20.55,0.590245,10.132067,-0.098697,0.435944,0.961594,0.457457,0.345983,0.307525,0.211,0.028018,0.134983,0.096524,5.393954,0.88,5.714286,21.982227,27.580146,5.597919,0.089991275,1.359894872,0.084716626,1.31571573
icr073763,81.295,10.87,7.83,46.81,33.64,19.55,65.37,21.49,13.14,67.24,19.34,13.42,68.34,19.03,12.62,8.37,30.56,61.07,31.49,41.08,27.43,46.71,35.08,18.21,55.31,28.37,16.32,0.329233,10.263423,-0.097433,0.522395,0.536447,0.547844,0.392837,0.349697,0.241095,0.037239,0.151742,0.108602,12.82402,0.95,6.428571,20.034993,28.634402,8.599409,0.076308414,1.22691226,0.070617676,1.071771502
icr073799,82.525,9.835,7.64,43.23,27.31,29.46,76.38,17.12,6.5,76.68,17.66,5.66,77.76,16.92,5.32,14.32,27.76,57.92,53.96,28.58,17.47,69.29,21.09,9.62,75.04,18.69,6.27,0.08853,10.428493,-0.095891,0.59037,0.144276,0.618676,0.393195,0.35066,0.243187,0.0544,0.150008,0.107474,32.749359,0.91,11.428571,21.549856,30.854451,9.304595,0.126014423,2.17251277,0.133776173,2.219516873
icr073800,88.12,6.5,5.38,58.51,27.54,13.95,74.71,19.11,6.18,77.84,16.65,5.5,78.12,16.42,5.47,16.02,25.93,58.05,60.26,25.18,14.56,74.5,19.05,6.44,81.72,14,4.28,0.023381,10.767958,-0.092868,0.612628,0.038116,0.641075,0.365224,0.326893,0.229335,0.056753,0.135889,0.097558,53.753156,0.94,10.714286,15.76268,29.561076,13.798396,0.081551757,1.494417906,0.083767332,1.530534565
icr073819,68.62,14.415,16.965,37.44,35.83,26.73,68.93,22.99,8.07,75.05,17.57,7.38,75.99,16.81,7.2,15.34,32.76,51.9,56.89,29.36,13.75,41.83,36.37,21.8,64.07,25.45,10.47,0.259425,8.766664,-0.114068,0.508598,0.421883,0.537605,0.354448,0.309319,0.200138,0.041341,0.15431,0.109181,19.400871,0.99,8.571429,28.524508,40.461903,11.937395,0.097357996,1.669269264,0.095541969,1.644786894
icr073839,80.35,11.455,8.195,39.65,36.72,23.63,63.74,23.62,12.64,66.85,19.54,13.6,64.74,18.18,17.07,9.36,30.49,60.15,30.82,39.72,29.46,45.43,34.73,19.85,53.78,28.77,17.45,0.107531,15.834105,-0.063155,0.514774,0.175922,0.531029,0.398841,0.369874,0.29065,0.042059,0.108192,0.079224,7.19824,0.94,8.571429,26.973344,35.730486,8.757142,0.08837283,1.476598382,0.086491592,1.487352908
icr073840,83.34,9.79,6.87,44.55,35.56,19.89,66.68,21.49,11.84,69.95,16.8,13.25,70.94,15.28,13.77,10,29.93,60.07,36.64,37.86,25.5,52.01,32.57,15.42,60.77,26.5,12.74,0.11464,12.168977,-0.082176,0.553425,0.187129,0.576164,0.399089,0.361793,0.264391,0.045569,0.134698,0.097402,16.753024,0.93,8.571429,33.557043,42.523433,8.96639,0.079084329,1.23863399,0.07341763,1.256762028
icr073857,57.155,19.505,23.345,20.29,37.16,42.55,60.19,24.68,15.13,67.76,16.95,15.29,66.44,14.47,19.09,10.99,30.87,58.13,33.95,32.51,33.54,48.38,25.97,25.65,59.42,20.61,19.97,0.300111,9.755665,-0.102505,0.474993,0.488705,0.499338,0.348585,0.308432,0.208569,0.032868,0.140016,0.099863,11.331795,1.07,5.714286,36.991131,36.325173,-0.665958,0.085963659,1.282050788,0.081747696,1.229522049
icr073858,72.14,12.23,15.63,29.45,38.04,32.52,68.24,20.92,10.84,74.44,14.81,10.75,73.31,15.14,11.55,14.2,34.22,51.59,51.7,30.11,18.19,69.41,18.7,11.89,76.16,15.92,7.92,0.034996,18.699624,-0.053477,0.459659,0.057321,0.47195,0.348785,0.327212,0.2668,0.029925,0.081984,0.060411,5.277388,0.94,7.857143,37.085224,43.480942,6.395718,0.072862156,1.169091702,0.068409242,1.102821112
icr073877,79.605,10.51,9.885,31.42,31.69,36.89,68.03,22.01,9.96,72.07,18.87,9.06,73.11,17.82,9.07,12.46,28.66,58.87,42.9,34.63,22.47,58.4,28.06,13.54,66.78,23.16,10.06,0.166881,11.065555,-0.090371,0.511412,0.27214,0.53452,0.369251,0.331485,0.234784,0.045205,0.134468,0.096701,13.986095,0.88,8.571429,30.129577,38.508633,8.379056,0.131050453,2.189544439,0.128761664,2.157553911
icr073878,86.575,7.515,5.91,46.82,21.04,32.14,71.8,20.45,7.75,76.08,16.74,7.18,76.99,15.54,7.47,15.18,24.3,60.52,52.46,28.54,19,67.13,23.06,9.81,74.23,19.36,6.41,0.012195,18.643809,-0.053637,0.625641,0.019975,0.64242,0.448261,0.420455,0.342619,0.055142,0.105642,0.077836,19.469278,0.964092,9.285714,32.175492,42.928017,10.752526,0.095061067,1.638683349,0.09761617,1.794094831
icr073897,0,0,0,31.73,40.21,28.05,52.06,30.57,17.37,57.13,25.96,16.92,59.17,23.85,16.98,10.81,31.27,57.92,29.5,39.34,31.16,41.21,36.16,22.63,47.68,30.65,21.67,,,,,,,,,,,,,,,,,,,0.080401123,1.360087156,0.078329153,1.357475162
icr073898,85.225,8.1,6.67,44.66,33.7,21.64,61.54,25.1,13.36,66.39,21.32,12.29,67.91,19.71,12.38,7.72,27.03,65.25,36.85,35.27,27.89,52.89,27.68,19.43,65.01,21.57,13.42,0.096008,8.432736,-0.118585,0.455485,0.156049,0.482491,0.278113,0.241397,0.153521,0.030854,0.124592,0.087876,22.848281,0.81,8.571429,25.138413,34.970648,9.832234,0.054393046,0.88548103,0.054710656,0.921406925
icr073917,78.675,10.925,10.405,23.4,34.79,41.81,52.26,29.49,18.26,57.86,23.67,18.47,59.26,22.9,17.83,10.08,28.12,61.81,31.43,37.52,31.04,44.71,34.27,21.02,53.65,29.92,16.42,0.217282,9.099497,-0.109896,0.497786,0.353521,0.525138,0.344762,0.302368,0.198781,0.032986,0.145981,0.103587,18.090831,0.995568,6.428571,31.804765,48.41889,16.614125,0.094774932,1.412276506,0.088889524,1.486049056
icr073918,80.795,10.73,8.47,37.78,36.57,25.65,63.28,24.04,12.68,68.43,19.46,12.11,68.1,18.02,13.88,8.24,28.45,63.31,33.49,37.25,29.26,47.76,33.9,18.34,57.52,28.45,14.03,0.048367,15.319064,-0.065278,0.522095,0.079109,0.539136,0.380671,0.352129,0.274472,0.038875,0.106199,0.077657,11.313503,0.978792,8.571429,28.85924,36.289033,7.429793,0.064512365,1.080239773,0.066214953,1.261703789
icr073937,81.05,9.78,9.17,28.1,41.62,30.28,65.62,22.54,11.84,70.11,17.58,12.32,71.3,16.27,12.43,9.26,29.68,61.06,27.01,35.29,37.7,40.12,32.39,27.48,48.22,28.24,23.53,0.220641,9.32763,-0.107208,0.443254,0.359099,0.467014,0.310284,0.273005,0.181328,0.029826,0.128956,0.091677,11.821517,0.89,8.571429,27.309839,35.394313,8.084474,0.080664214,1.260218978,0.084325239,1.494208932
icr073938,0,0,0,27.14,44.66,28.2,55.24,28.45,16.32,59.35,24.37,16.28,61,23.94,15.06,9.71,33.61,56.68,31.74,40.57,27.69,46.55,34.87,18.58,56.09,27.88,16.03,0.419171,8.119474,-0.123161,0.48674,0.68095,0.516713,0.349609,0.301802,0.188614,0.03612,0.160995,0.113188,15.85247,0.992929,6.428571,25.045283,32.470353,7.42507,0.098093059,1.601359248,0.094860535,1.621928275
icr073988,2.31,21.78,75.915,31.86,43.13,25.02,54.08,29.16,16.76,59.22,24.58,16.2,59.64,23.52,16.85,28.01,40.88,31.11,49.74,34.5,15.75,59.38,27.47,13.15,61.95,23.54,14.51,0.170326,14.061549,-0.071116,0.341597,0.278391,0.353744,0.264792,0.243237,0.185417,0.008181,0.079375,0.05782,2.226846,0.9485,2.857143,24.162974,37.148842,12.985868,0.06972583,0.785588831,0.058889179,0.750623763
icr073989,1.74,19.46,78.8,39.71,43.02,17.27,63.9,27.09,9.02,68.62,22.6,8.78,69.47,21.61,8.93,27.83,42.92,29.26,55.01,30.07,14.91,64.33,22.19,13.47,66.78,20.48,12.74,0.32448,10.432619,-0.095853,0.340955,0.528801,0.357296,0.257229,0.229414,0.159124,0.010257,0.098106,0.07029,3.314144,0.994,3.571429,15.465705,19.587404,4.121698,0.057251336,0.67812556,0.053547414,0.607111543
icr074002,2.255,17.915,79.825,33.17,38.93,27.91,59.78,27.56,12.67,63.51,24.61,11.88,64.62,22.66,12.71,27.16,35.93,36.91,54.82,29.24,15.95,65.19,22.31,12.5,68.89,18.65,12.46,0.461176,8.985514,-0.11129,0.316244,0.750219,0.333842,0.237051,0.207557,0.135726,0.012541,0.101325,0.07183,3.08748,0.867,3.571429,21.023496,28.451885,7.428389,0.091420706,1.271311104,0.091226704,1.281747878
icr074003,16.295,21.535,62.17,38.36,38.13,23.5,64.18,23.11,12.71,69.42,18.38,12.2,70.69,17.15,12.15,22.96,39.01,38.03,57.18,27.73,15.08,68.81,19.69,11.5,73.97,15.08,10.95,2.167228,5.445488,-0.183638,0.361692,3.496663,0.394902,0.298219,0.239506,0.118829,0.033005,0.17939,0.120677,5.145062,0.9915,4.285714,19.617629,30.731473,11.113844,0.079342391,0.921590447,0.076426025,0.882817119
icr074018,4.43,11.535,86.25,29.54,33.8,36.66,37.39,27,35.61,39.65,25.84,34.51,39.4,24.79,35.8,23.26,29.59,47.15,36.51,31.21,32.28,35.27,24.44,40.29,38.68,24.32,37,1.133902,5.184176,-0.192895,0.258751,1.827593,0.283707,0.186424,0.148076,0.070916,0.00697,0.115508,0.077159,3.275464,0.9415,2.857143,35.73206,41.806871,6.074812,0.051885221,0.709075302,0.045629408,0.625562191
icr074019,7.19,22.155,70.65,40.51,35.68,23.81,58.09,24.48,17.43,60.57,23.06,16.37,61.44,21.28,17.29,25.58,37.49,36.93,43.5,31.2,25.3,50.57,26.13,23.29,53.47,24.17,22.36,0.90037,6.025493,-0.165962,0.290563,1.455553,0.314674,0.211026,0.173094,0.091873,0.009262,0.119153,0.081221,3.959711,1.012,3.571429,34.701748,49.18195,14.480202,0.051684853,0.578416526,0.045646472,0.49031882
icr074030,0.76,19.895,79.34,35.45,43.58,20.97,53.72,33.31,12.97,59.66,28.82,11.52,60.43,27.73,11.84,29.35,42.58,28.07,49.94,35.46,14.6,57.93,28.95,13.13,60.96,26.33,12.71,0.441285,9.78112,-0.102238,0.333897,0.718619,0.350966,0.255096,0.225783,0.152836,0.012462,0.10226,0.072948,3.061402,0.8935,0,,,,0.077886213,0.896996111,0.074935041,0.835514396
